track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path,dof_assumed,t_statistic,partial_r2,partial_f2,rv_q,rv_qa,rv_q_pct,rv_qa_pct,sensitivity_method,sensitivity_notes
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.2815107573026343e-05,1.095574098340595e-05,-3.428796532445144e-05,8.657750178398754e-06,0.2421152016912866,-0.2757315358595031,-0.145933389152562,0.2075078017619803,0.0379902485359829,3477.635084041861,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-1.1697161873794453,0.0021670966024117796,0.002171803109551596,0.04552935658822134,0.0,4.552935658822134,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1392617062007891,0.0443349801104209,0.0523667419290644,0.2261566704725139,0.0016830029045668,-0.2757315358595031,-0.2272169880959906,0.2075078017619803,0.0379902485359829,3477.635084041861,0.0446251571510707,1.0,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,3.1411248150770175,0.015419876736805184,0.015661373180781948,0.11755947583576938,0.045761443523014894,11.755947583576939,4.5761443523014895,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0037565397339553,0.0230481073616987,-0.0414169206067867,0.0489300000746974,0.8705287434250556,-0.2438704508168225,0.9939920942962006,0.199794546401623,0.0020382024389199,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,0.16298690712443964,4.2164463184651995e-05,4.216624110157256e-05,0.0064725049168554,0.0,0.64725049168554,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.6044416808411866e-06,1.2511487793583455e-05,-2.291762378759489e-05,2.6126507149277265e-05,0.8979610392091656,-0.2438704508168225,-0.1462504614341897,0.199794546401623,0.0020382024389199,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,0.12823748121019052,2.6102257681556037e-05,2.610293902719677e-05,0.005096068745166541,0.0,0.5096068745166541,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0393447638675631,0.0335249281733084,-0.1050524156715397,0.0263628879364135,0.2405563789669994,-0.2438704508168225,-0.2483579936571416,0.199794546401623,0.0020382024389199,3435.418230326603,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-1.1735972606464313,0.002181469722772909,0.0021862389368203297,0.04567689065552018,0.0,4.567689065552018,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0007062919254943,0.0094384870388355,-0.0192053865901601,0.0177928027391714,0.9403491342159568,-0.3648454030842873,0.9939920942962006,0.199794546401623,0.0036860838656928,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.07483105317496318,8.888312297637483e-06,8.888391300435185e-06,0.0029768996374743956,0.0,0.29768996374743956,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.296820536262045e-06,9.327899176345888e-06,-2.257916697332082e-05,1.3985525900796727e-05,0.6450555962214901,-0.3648454030842873,-0.1462504614341897,0.199794546401623,0.0036860838656928,3435.418230326603,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.4606418288866284,0.0003366975402662953,0.000336810943682568,0.018184776924830802,0.0,1.81847769248308,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Injury_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0333741199735214,0.0338926736141379,-0.0998025395970028,0.0330542996499599,0.3247713909035242,-0.3648454030842873,-0.2483579936571416,0.199794546401623,0.0036860838656928,3435.418230326603,0.8869729811452898,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.9847001258584632,0.0015367369285262031,0.001539102123596307,0.038469387920200604,0.0,3.8469387920200604,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0097598928212472,0.0405143368944936,-0.0891665339919771,0.0696467483494826,0.80963283136354,-0.3138155146862165,0.9939920942962006,0.199794546401623,0.008115719346833,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.24089973005515708,9.210688052623752e-05,9.211536498515485e-05,0.009551727806633102,0.0,0.9551727806633101,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,1.1541388391370472e-05,2.5096733216671048e-05,-3.764730484291484e-05,6.073008162565579e-05,0.6456051389749582,-0.3138155146862165,-0.1462504614341897,0.199794546401623,0.008115719346833,3435.418230326603,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,0.4598761237858581,0.000335579490234467,0.0003356921416322316,0.01815482605788062,0.0,1.815482605788062,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.1288588507336072,0.067515108641425,-0.2611860320831093,0.0034683306158948,0.0563146405301495,-0.3138155146862165,-0.2483579936571416,0.199794546401623,0.008115719346833,3435.418230326603,0.4101640261915172,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-1.9085928072482392,0.005748865017323624,0.005782105561713833,0.07320404395931113,0.0,7.320404395931113,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0302300777870654,0.0285017881310647,-0.0256324004448125,0.0860925560189434,0.288854474496087,-0.1334730874740886,0.9939920942962006,0.199794546401623,0.0089668045096207,3435.418230326603,0.881069887355995,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,1.060637937804225,0.0017824565960451082,0.0017856394208088872,0.041373438082830276,0.0,4.137343808283028,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-8.290781804134906e-06,2.307310692782184e-05,-5.351324039410732e-05,3.69316767858375e-05,0.7193507533740584,-0.1334730874740886,-0.1462504614341897,0.199794546401623,0.0089668045096207,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.359326632086023,0.0002049034480774578,0.00020494544210521292,0.014213809714124928,0.0,1.4213809714124928,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Rupture_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0763756818474256,0.0727861933465865,-0.0662826356836529,0.2190339993785042,0.2940329282865787,-0.1334730874740886,-0.2483579936571416,0.199794546401623,0.0089668045096207,3435.418230326603,0.881069887355995,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,1.0493155135033236,0.0017446699290331504,0.0017477191220297518,0.040941003257869625,0.0,4.094100325786963,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0093702442694317,0.0131810729330806,-0.0352046724958655,0.0164641839570019,0.4771546914871128,-0.1507073067704964,0.9939920942962006,0.199794546401623,0.0121659309865778,3435.418230326603,0.932496597077672,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.7108863077386633,0.0008015147453421827,0.0008021576865560469,0.02792414932516878,0.0,2.792414932516878,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,2.774285686882495e-05,2.4892154684124164e-05,-2.104486980965841e-05,7.653058354730832e-05,0.2650552627240625,-0.1507073067704964,-0.1462504614341897,0.199794546401623,0.0121659309865778,3435.418230326603,0.8551783004870698,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,1.114522114331827,0.0019678019355255246,0.0019716818148169616,0.043428725364386654,0.0,4.342872536438666,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_composed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.014978706251866,0.047440223581216,-0.0780024233858453,0.1079598358895773,0.7522009821102914,-0.1507073067704964,-0.2483579936571416,0.199794546401623,0.0121659309865778,3435.418230326603,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,0.315738525688501,0.00015821435569147757,0.00015823939143483844,0.012500453085624913,0.0,1.2500453085624914,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,-0.0159788409495051,0.0333139515153887,-0.0812729861023806,0.0493153042033702,0.6314804686626606,-0.3245044868187561,0.9939920942962006,0.199794546401623,0.0349108930013868,3435.418230326603,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.4796441197353608,0.00036503889095830397,0.00036517219301064943,0.01892776530511172,0.0,1.892776530511172,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-1.1092907138107805e-05,1.1109089158044056e-05,-3.2866321788918543e-05,1.0680507512702935e-05,0.3180159530774585,-0.3245044868187561,-0.1462504614341897,0.199794546401623,0.0349108930013868,3435.418230326603,0.8869729811452898,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,-0.998543353131293,0.0015801797595208025,0.0015826806794963272,0.03899944878323405,0.0,3.899944878323405,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track1_per_cell,main,share_joint_Distrust_discomposed,joint_continuous,Joint continuous treatments,H3,rake,rake_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.1286813275664521,0.0390068753561162,0.0522292567190212,0.205133398413883,0.0009705077497186,-0.3245044868187561,-0.2483579936571416,0.199794546401623,0.0349108930013868,3435.418230326603,0.0331913650403778,0.6453876535629035,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv,630.0,3.2989396456815943,0.016981262942756405,0.01727460759658699,0.12307909842060637,0.05174052583847211,12.307909842060637,5.17405258384721,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0063661278803358,0.0103246899477731,-0.0138698925688423,0.0266021483295139,0.5375034472500901,-0.2839488229017715,0.995908135794145,0.1532454082284388,0.0204495160421813,3362.755842718917,0.8536819456324961,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,0.6165926446739343,0.0006021514415583258,0.0006025142463803432,0.02424675709862859,0.0,2.424675709862859,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,6.520093367756771e-06,3.736164136703724e-06,-8.026537805127112e-07,1.3842840516026253e-05,0.0809621844424519,-0.2839488229017715,-0.2171682621380317,0.1532454082284388,0.0204495160421813,3362.755842718917,0.3582713482989196,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,1.7451303339979067,0.00480325146896932,0.004826434045387711,0.06710122508674358,0.0,6.710122508674359,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0214684323885979,0.0103072173665794,0.0012666575692763,0.0416702072079194,0.0372645029791449,-0.2839488229017715,-0.3190036489707968,0.1532454082284388,0.0204495160421813,3362.755842718917,0.2012283160873829,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,2.0828543364388667,0.006828302824583319,0.006875249107483664,0.07955072625561063,0.004669044126046213,7.955072625561063,0.46690441260462134,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0096986105226265,0.0074500919862248,-0.0049033014518845,0.0243005224971376,0.192981056526297,0.0484741873761971,0.995908135794145,0.1532454082284388,0.0104853284705875,3362.755842718917,0.54847247644316,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,1.3018108421425136,0.0026785611417325505,0.0026857551009822514,0.05049878929286822,0.0,5.049878929286821,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.8641071739827965e-06,4.615984263465654e-06,-4.183055735613534e-06,1.3911270083579128e-05,0.2919960258550378,0.0484741873761971,-0.2171682621380317,0.1532454082284388,0.0104853284705875,3362.755842718917,0.6307114158468816,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,1.0537529801565773,0.0017566478124220787,0.0017597390541820412,0.041078600709164546,0.0,4.1078600709164546,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0198302118884475,0.0135583124871627,-0.0067435922775312,0.0464040160544262,0.143580416462742,0.0484741873761971,-0.3190036489707968,0.1532454082284388,0.0104853284705875,3362.755842718917,0.4560789699404748,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,1.4625870223321058,0.003378658169237998,0.0033901121995155246,0.05655428222006224,0.0,5.655428222006224,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0085641293064146,0.0138495441657742,-0.0185804784607995,0.0357087370736289,0.5363321024194657,-0.1201956831322941,0.995908135794145,0.1532454082284388,0.0018047043353552,3362.755842718917,0.8536819456324961,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,0.6183690382806082,0.0006056239126313239,0.0006059909152204188,0.024315751900201302,0.0,2.4315751900201303,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,-4.513825575621248e-06,9.56492254889235e-06,-2.3260729286365307e-05,1.423307813512281e-05,0.636987822804426,-0.1201956831322941,-0.2171682621380317,0.1532454082284388,0.0018047043353552,3362.755842718917,0.9562827677643412,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,-0.471914493039357,0.0003528125455251916,0.0003529370661499102,0.018610979598405696,0.0,1.8610979598405697,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0226536840429656,0.0280934827718789,-0.0324085303902136,0.0777158984761449,0.4200307225965584,-0.1201956831322941,-0.3190036489707968,0.1532454082284388,0.0018047043353552,3362.755842718917,0.7436609514824313,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,631.0,0.806367947574003,0.0010294134898508611,0.0010304742739694296,0.03158989864028241,0.0,3.158989864028241,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0035636706557085,0.0092590825470131,-0.0145837976663206,0.0217111389777377,0.7003235263750347,-0.3343189049598218,0.9956737825344936,0.2075078017619803,0.0432590885779045,3477.635084041861,0.976887281500646,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,0.3848837762935929,0.00023508047219957223,0.0002351357480222483,0.01521701950965355,0.0,1.521701950965355,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,8.26013450403897e-06,5.126554732201518e-06,-1.7877281358493868e-06,1.8307997143927327e-05,0.107126383172515,-0.3343189049598218,-0.145933389152562,0.2075078017619803,0.0432590885779045,3477.635084041861,0.3932040721198692,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,1.6112447707140318,0.004103897686532897,0.004120809065322719,0.06216618133457068,0.0,6.216618133457068,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,authority_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,0.0409080575226832,0.0127573935741981,0.015904025580652,0.0659120894647143,0.0013430632067406,-0.3343189049598218,-0.2272169880959906,0.2075078017619803,0.0432590885779045,3477.635084041861,0.0290101652655988,0.1396785735010314,1,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,3.206615621346039,0.016059138911412984,0.01632124403660388,0.1198543762761537,0.048247293239586354,11.985437627615369,4.8247293239586355,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.017765020267067,0.0092660419805563,-0.0003960882940594,0.0359261288281936,0.0552102724768018,0.0931907852808224,0.9956737825344936,0.2075078017619803,0.0149465215524977,3477.635084041861,0.2710322467043001,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,1.9172177618388526,0.005800638729568585,0.00583448245446092,0.0735222299302728,0.0,7.352222993027279,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,total_days_incarcerated,4.932547311482061e-06,5.912857673697383e-06,-6.656440774676097e-06,1.6521535397640217e-05,0.4041643424754189,0.0931907852808224,-0.145933389152562,0.2075078017619803,0.0149465215524977,3477.635084041861,0.7365933213585568,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,0.8342070084696759,0.0011033864838968096,0.0011046052904443268,0.03268788882017475,0.0,3.2687888820174753,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,belonging_stance,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,severity_index_v2,-0.0001256528011776,0.0182716696273877,-0.035937467208272,0.0356861616059167,0.994513055352366,0.0931907852808224,-0.2272169880959906,0.2075078017619803,0.0149465215524977,3477.635084041861,0.994513055352366,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,-0.006876919501065025,7.506669567313114e-08,7.506670130814036e-08,0.00027394550027897194,0.0,0.027394550027897195,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
track2,main,how_multimodal_score_mean,joint_continuous,Joint continuous treatments,H3,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,primary,,30,age_at_first_exposure,0.0177142955776383,0.0174096876999245,-0.0164080652963037,0.0518366564515804,0.3089173161790555,-0.1763078223829672,0.9956737825344936,0.2075078017619803,0.0067268724151777,3477.635084041861,0.6541778460262352,1.0,0,0,models/causal_estimates_v1/track2_v1/track2_estimates_v1.csv,630.0,1.0174964584640493,0.0016406357054145667,0.0016433318142648934,0.03972468965200304,0.0,3.9724689652003042,0.0,cinelli_hazlett_numeric_minimal_reporting_v1,"Computed from estimate, standard error, and assumed final-stage dof = sample_n - 2 using the sensemakr numeric formulas."
