construct,track1_outcome,track2_outcome,spec_id,hypothesis_family,weight_status,treatment,track1_sample_n,track2_sample_n,track1_estimate,track1_std_error,track1_ci_low,track1_ci_high,track1_p_value,track1_p_value_adj_bh,track2_estimate,track2_std_error,track2_ci_low,track2_ci_high,track2_p_value,track2_p_value_adj_bh,same_sign,opposite_sign,comparison_status,divergence_flag,notes,source_path
injury_vs_authority_shift,share_class_Injury,authority_stance,amplification,H4,rake,adolescent_x_severity_v1,632,632,0.0211126949355094,0.0820391582431227,-0.1396811005429934,0.1819064904140123,0.796909373073029,0.9813174645123344,0.0016985597881307,0.0222016279735836,-0.04181583143825,0.0452129510145116,0.9390164676167448,0.994513055352366,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
injury_vs_authority_shift,share_class_Injury,authority_stance,expressive_environment,H5,rake,adolescent_exposure_flag,632,632,0.1073615069356447,0.2396253300952133,-0.3622955098344953,0.5770185237057849,0.6541250093298517,0.9760885314688308,0.0061282079996927,0.0675586486370398,-0.1262843101731014,0.1385407261724869,0.9277234599412076,0.994513055352366,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
injury_vs_authority_shift,share_class_Injury,authority_stance,expressive_environment,H5,rake,interview_year_centered_v1,632,632,-0.0054659878135852,0.0026891748634563,-0.01073667369409,-0.0001953019330804,0.0420940424422297,0.3387332356527662,0.0008665317331736,0.0006749523722679,-0.0004563506077513,0.0021894140740986,0.1991974884701851,0.5516238142251281,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
injury_vs_authority_shift,share_class_Injury,authority_stance,expressive_environment,H5,rake,adolescent_x_interview_year_centered_v1,632,632,0.0041143629410073,0.0040214794136649,-0.0037675918743453,0.0119963177563599,0.3062620537536926,0.8869729811452898,-0.0015826472996613,0.0009145210865618,-0.003375075692425,0.0002097810931022,0.0835275995950417,0.3582713482989196,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,unweighted,age_at_first_exposure,633,633,0.0278932548982498,0.0200525137415436,-0.0114089498346701,0.0671954596311698,0.1642222770502435,0.6975311649337517,0.0096986105226265,0.0074500919862248,-0.0049033014518845,0.0243005224971376,0.192981056526297,0.54847247644316,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,unweighted,total_days_incarcerated,633,633,1.0795158834289604e-05,1.621163876070889e-05,-2.0979069267073373e-05,4.256938693565258e-05,0.5054817794676245,0.9441539990268156,4.8641071739827965e-06,4.615984263465654e-06,-4.183055735613534e-06,1.3911270083579128e-05,0.2919960258550378,0.6307114158468816,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,unweighted,severity_index_v2,633,633,-0.0995122149512267,0.044053257704567,-0.1858550134538397,-0.0131694164486136,0.0238891665964535,0.2301481002190593,0.0198302118884475,0.0135583124871627,-0.0067435922775312,0.0464040160544262,0.143580416462742,0.4560789699404748,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,timing_dummy,H1,unweighted,adolescent_exposure_flag,633,633,0.0505664335128866,0.1953306778785105,-0.3322746602047887,0.4334075272305619,0.7957308809886283,0.9813174645123344,-0.0078267427254726,0.0393612155639184,-0.0849733076184702,0.0693198221675248,0.8423847527405776,0.994513055352366,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,unweighted,adolescent_exposure_flag,633,633,0.1171869092835907,0.2421262271273279,-0.3573717755985371,0.5917455941657186,0.6283922725446042,0.9760885314688308,0.0030622582393384,0.0435231751539741,-0.0822415975552793,0.0883661140339563,0.943907719538694,0.994513055352366,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,unweighted,total_days_incarcerated,633,633,3.0514323290259048e-05,2.439892054496712e-05,-1.7306682239530884e-05,7.833532882004898e-05,0.2110649928109045,0.7846111689274929,6.86679672248723e-06,6.19496621619076e-06,-5.275113946689033e-06,1.9008707391663494e-05,0.2676684676561032,0.5899631532012071,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,unweighted,severity_index_v2,633,633,-0.0564936750111238,0.0619809073821762,-0.177974021209302,0.0649866711870542,0.3620483177843376,0.8869729811452898,0.0256738353739213,0.0202922484838863,-0.0140982408198335,0.0654459115676761,0.2057981838193323,0.5528070752942791,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,unweighted,adolescent_x_dosage_v1,633,633,-5.129479498028059e-05,3.125904407366259e-05,-0.0001125613955558,9.971805595248316e-06,0.1008060241004779,0.567365623101178,-6.5591999439364425e-06,8.575446520904871e-06,-2.3366766276259296e-05,1.0248366388386413e-05,0.4443421425854347,0.7617293872893166,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,unweighted,adolescent_x_severity_v1,633,633,-0.0611550725768182,0.0879787620843333,-0.2335902776665296,0.1112801325128931,0.4869852624416256,0.937584855629739,-0.007520872590678,0.0272563308851869,-0.0609422994763512,0.0459005542949951,0.7826008955449404,0.994513055352366,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,expressive_environment,H5,unweighted,adolescent_exposure_flag,633,633,-0.1161102829116832,0.1020994293993642,-0.3162214873765271,0.0840009215531606,0.2554431770062892,0.8365665602174286,0.0106105023645854,0.2189741288461472,-0.4185709037198965,0.4397919084490673,0.9613532232805572,0.994513055352366,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,expressive_environment,H5,unweighted,interview_year_centered_v1,633,633,0.003127369965181,0.0026038080407505,-0.0019760000173456,0.0082307399477078,0.2297219275496448,0.8253330645782515,0.0021021495170231,0.0009046427155055,0.0003290823757558,0.0038752166582904,0.020139726481831,0.1450060306691832,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,expressive_environment,H5,unweighted,adolescent_x_interview_year_centered_v1,633,633,-0.0012050070800854,0.0038712191380548,-0.0087924571669351,0.0063824430067642,0.755592878190661,0.9813174645123344,-0.001763473304512,0.0012045514870902,-0.0041243508367331,0.000597404227709,0.1431916965080229,0.4560789699404748,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,ipw,age_at_first_exposure,632,632,0.0017706299025144,0.0242197163333484,-0.045699141826625,0.0492404016316539,0.9417210009247916,0.9813174645123344,0.017765020267067,0.0092660419805563,-0.0003960882940594,0.0359261288281936,0.0552102724768018,0.2710322467043001,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,ipw,total_days_incarcerated,632,632,-5.943066437035007e-07,2.317191918102281e-05,-4.601043369118108e-05,4.482182040377408e-05,0.9795383321682036,0.9896664980842704,4.932547311482061e-06,5.912857673697383e-06,-6.656440774676097e-06,1.6521535397640217e-05,0.4041643424754189,0.7365933213585568,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,joint_continuous,H3,ipw,severity_index_v2,632,632,-0.0869055405073107,0.0672651188930728,-0.2187427509535381,0.0449316699389166,0.1963622575501884,0.7605280506040042,-0.0001256528011776,0.0182716696273877,-0.035937467208272,0.0356861616059167,0.994513055352366,0.994513055352366,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,timing_dummy,H1,ipw,adolescent_exposure_flag,632,632,-0.5402218424383302,0.4251084777533696,-1.3734191483575813,0.2929754634809209,0.2038048405042083,0.7787849771222263,0.0462689896698089,0.1834772038630371,-0.313339721885857,0.405877701225475,0.8009031646877762,0.994513055352366,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,ipw,adolescent_exposure_flag,632,632,-0.5242768493000768,0.4159880919745702,-1.33959852756777,0.2910448289676163,0.2075550426025348,0.7800420282424937,0.0398507230392183,0.1891493340198488,-0.3308751593394223,0.4105766054178589,0.8331339234419324,0.994513055352366,0,1,estimated,opposite_sign,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,ipw,total_days_incarcerated,632,632,1.8046313333632684e-06,3.06657138811086e-05,-5.829906343381958e-05,6.190832610054612e-05,0.953072776136433,0.9813174645123344,2.879446614526521e-06,7.645704214630957e-06,-1.2105858282596252e-05,1.7864751511649298e-05,0.7064636544152376,0.976887281500646,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
rupture_vs_belonging_shift,share_class_Rupture,belonging_stance,amplification,H4,ipw,severity_index_v2,632,632,-0.0750635147002264,0.0885961453400508,-0.2487087687358023,0.0985817393353494,0.3968530812858968,0.8869729811452898,-0.010708113530908,0.0239790117858845,-0.0577061130161032,0.036289885954287,0.6551913958190825,0.9562827677643412,1,0,estimated,,Cross-track sign comparison is mechanical and does not by itself encode substantive directional equivalence.,models/causal_estimates_v1/measurement_sensitivity_v1.csv
